citizen;geo_iso;sex;age_group;age_code;TIME_PERIOD;emigration;immigration;net_migration;population;net_migration_rate
NAT;BE;M;From 55 to 59 years;Y55-59;2015;797.0;604.0;-193.0;337838.0;-0.0005712797257857316
NAT;BE;M;From 55 to 59 years;Y55-59;2016;824.0;570.0;-254.0;342489.0;-0.0007416296581788029
NAT;BE;M;From 55 to 59 years;Y55-59;2017;793.0;618.0;-175.0;347156.0;-0.0005040961412160527
NAT;BE;M;From 55 to 59 years;Y55-59;2018;824.0;620.0;-204.0;350645.0;-0.0005817849962212494
NAT;BE;M;From 55 to 59 years;Y55-59;2019;874.0;579.0;-295.0;354424.0;-0.0008323364106268199
NAT;BE;M;From 60 to 64 years;Y60-64;2010;529.0;365.0;-164.0;284332.0;-0.0005767905124994724
NAT;BE;M;From 60 to 64 years;Y60-64;2013;757.0;327.0;-430.0;293220.0;-0.0014664756837869176
NAT;BE;M;From 60 to 64 years;Y60-64;2014;730.0;341.0;-389.0;294989.0;-0.001318693239408927
NAT;BE;M;From 60 to 64 years;Y60-64;2015;701.0;403.0;-298.0;298170.0;-0.000999429855451588
NAT;BE;M;From 60 to 64 years;Y60-64;2016;805.0;407.0;-398.0;302239.0;-0.0013168386607949338
NAT;BE;M;From 60 to 64 years;Y60-64;2017;807.0;396.0;-411.0;307347.0;-0.0013372507296313288
NAT;BE;M;From 60 to 64 years;Y60-64;2018;838.0;416.0;-422.0;312173.0;-0.0013518145387333305
NAT;BE;M;From 60 to 64 years;Y60-64;2019;940.0;392.0;-548.0;317673.0;-0.0017250443065668156
NAT;BE;M;From 65 to 69 years;Y65-69;2010;308.0;225.0;-83.0;204544.0;-0.00040578066332916146
NAT;BE;M;From 65 to 69 years;Y65-69;2013;642.0;277.0;-365.0;246570.0;-0.001480309851157886
NAT;BE;M;From 65 to 69 years;Y65-69;2014;641.0;245.0;-396.0;256986.0;-0.001540939973383764
NAT;BE;M;From 65 to 69 years;Y65-69;2015;669.0;313.0;-356.0;264657.0;-0.00134513729090861
NAT;BE;M;From 65 to 69 years;Y65-69;2016;689.0;267.0;-422.0;272424.0;-0.0015490558834757584
NAT;BE;M;From 65 to 69 years;Y65-69;2017;789.0;276.0;-513.0;271252.0;-0.0018912302950761654
NAT;BE;M;From 65 to 69 years;Y65-69;2018;749.0;285.0;-464.0;273082.0;-0.0016991233402421251
NAT;BE;M;From 65 to 69 years;Y65-69;2019;805.0;301.0;-504.0;274854.0;-0.0018337008011526119
NAT;BE;M;From 70 to 74 years;Y70-74;2010;152.0;109.0;-43.0;192490.0;-0.00022338822795989403
NAT;BE;M;From 70 to 74 years;Y70-74;2013;224.0;110.0;-114.0;180154.0;-0.0006327919446695605
NAT;BE;M;From 70 to 74 years;Y70-74;2014;229.0;110.0;-119.0;180247.0;-0.0006602051629153329
NAT;BE;M;From 70 to 74 years;Y70-74;2015;255.0;132.0;-123.0;183874.0;-0.0006689363368393574
NAT;BE;M;From 70 to 74 years;Y70-74;2016;293.0;144.0;-149.0;190045.0;-0.0007840248362229998
NAT;BE;M;From 70 to 74 years;Y70-74;2017;320.0;150.0;-170.0;207949.0;-0.0008175081390148546
NAT;BE;M;From 70 to 74 years;Y70-74;2018;327.0;167.0;-160.0;222048.0;-0.0007205649228995533
NAT;BE;M;From 70 to 74 years;Y70-74;2019;343.0;167.0;-176.0;231792.0;-0.0007593014426727411
NAT;BE;M;From 75 to 79 years;Y75-79;2010;73.0;78.0;5.0;162099.0;3.084534759622206e-05
NAT;BE;M;From 75 to 79 years;Y75-79;2013;134.0;79.0;-55.0;159865.0;-0.0003440402839896162
NAT;BE;M;From 75 to 79 years;Y75-79;2014;137.0;64.0;-73.0;161576.0;-0.0004517997722434025
NAT;BE;M;From 75 to 79 years;Y75-79;2015;127.0;69.0;-58.0;162472.0;-0.0003569845881136442
NAT;BE;M;From 75 to 79 years;Y75-79;2016;129.0;76.0;-53.0;160815.0;-0.0003295712464633274
NAT;BE;M;From 75 to 79 years;Y75-79;2017;138.0;68.0;-70.0;155470.0;-0.00045024763619990995
NAT;BE;M;From 75 to 79 years;Y75-79;2018;128.0;108.0;-20.0;152461.0;-0.00013118108893421925
NAT;BE;M;From 75 to 79 years;Y75-79;2019;145.0;84.0;-61.0;153232.0;-0.0003980891719745223
NAT;BE;M;From 80 to 84 years;Y80-84;2010;40.0;44.0;4.0;105471.0;3.7925116856766316e-05
NAT;BE;M;From 80 to 84 years;Y80-84;2013;73.0;52.0;-21.0;116236.0;-0.00018066691902680752
NAT;BE;M;From 80 to 84 years;Y80-84;2014;62.0;57.0;-5.0;118377.0;-4.223793473394325e-05
NAT;BE;M;From 80 to 84 years;Y80-84;2015;72.0;44.0;-28.0;120512.0;-0.00023234200743494423
NAT;BE;M;From 80 to 84 years;Y80-84;2016;67.0;42.0;-25.0;120111.0;-0.00020814080309047465
NAT;BE;M;From 80 to 84 years;Y80-84;2017;67.0;62.0;-5.0;120167.0;-4.1608761140745794e-05
NAT;BE;M;From 80 to 84 years;Y80-84;2018;65.0;49.0;-16.0;121418.0;-0.00013177617816139287
NAT;BE;M;From 80 to 84 years;Y80-84;2019;75.0;64.0;-11.0;123384.0;-8.91525643519419e-05
NAT;BE;M;From 85 to 89 years;Y85-89;2014;21.0;28.0;7.0;59427.0;0.0001177915762195635
NAT;BE;M;From 85 to 89 years;Y85-89;2015;37.0;25.0;-12.0;61597.0;-0.00019481468253324026
NAT;BE;M;From 85 to 89 years;Y85-89;2016;33.0;31.0;-2.0;64682.0;-3.092050338579512e-05
NAT;BE;M;From 85 to 89 years;Y85-89;2017;35.0;27.0;-8.0;68031.0;-0.0001175934500448325
NAT;BE;M;From 85 to 89 years;Y85-89;2018;32.0;26.0;-6.0;70607.0;-8.497741017179599e-05
NAT;BE;M;From 85 to 89 years;Y85-89;2019;29.0;29.0;0.0;72629.0;0.0
NAT;BE;M;From 90 to 94 years;Y90-94;2014;10.0;5.0;-5.0;19369.0;-0.0002581444576384945
NAT;BE;M;From 90 to 94 years;Y90-94;2015;14.0;6.0;-8.0;20993.0;-0.0003810794074215215
NAT;BE;M;From 90 to 94 years;Y90-94;2016;16.0;11.0;-5.0;22027.0;-0.00022699414355109639
NAT;BE;M;From 90 to 94 years;Y90-94;2017;20.0;10.0;-10.0;22829.0;-0.0004380393359323667
NAT;BE;M;From 90 to 94 years;Y90-94;2018;11.0;9.0;-2.0;23594.0;-8.47673137238281e-05
NAT;BE;M;From 90 to 94 years;Y90-94;2019;21.0;5.0;-16.0;24720.0;-0.0006472491909385113
NAT;BE;M;From 95 to 99 years;Y95-99;2014;3.0;1.0;-2.0;1955.0;-0.0010230179028132991
NAT;BE;M;From 95 to 99 years;Y95-99;2015;2.0;2.0;0.0;2340.0;0.0
NAT;BE;M;From 95 to 99 years;Y95-99;2016;2.0;0.0;-2.0;2922.0;-0.0006844626967830253
NAT;BE;M;From 95 to 99 years;Y95-99;2017;3.0;0.0;-3.0;3596.0;-0.0008342602892102336
NAT;BE;M;From 95 to 99 years;Y95-99;2018;3.0;3.0;0.0;4108.0;0.0
NAT;BE;M;From 95 to 99 years;Y95-99;2019;4.0;1.0;-3.0;4426.0;-0.0006778129236330773
NAT;BE;M;100 years or over;Y_GE100;2013;1.0;0.0;-1.0;33.0;-0.030303030303030304
NAT;BE;M;100 years or over;Y_GE100;2014;0.0;0.0;0.0;221.0;0.0
NAT;BE;M;100 years or over;Y_GE100;2015;0.0;0.0;0.0;247.0;0.0
NAT;BE;M;100 years or over;Y_GE100;2016;2.0;1.0;-1.0;259.0;-0.003861003861003861
NAT;BE;M;100 years or over;Y_GE100;2017;0.0;0.0;0.0;241.0;0.0
NAT;BE;M;100 years or over;Y_GE100;2018;0.0;0.0;0.0;184.0;0.0
NAT;BE;M;100 years or over;Y_GE100;2019;0.0;0.0;0.0;194.0;0.0
NAT;BE;M;Less than 5 years;Y_LT5;2010;590.0;1365.0;775.0;293489.0;0.002640644112726542
NAT;BE;M;Less than 5 years;Y_LT5;2013;980.0;681.0;-299.0;296206.0;-0.0010094326245923444
NAT;BE;M;Less than 5 years;Y_LT5;2014;913.0;812.0;-101.0;293430.0;-0.0003442047507071533
NAT;BE;M;Less than 5 years;Y_LT5;2015;889.0;809.0;-80.0;289914.0;-0.000275943900605007
NAT;BE;M;Less than 5 years;Y_LT5;2016;876.0;894.0;18.0;284909.0;6.317806738291875e-05
NAT;BE;M;Less than 5 years;Y_LT5;2017;878.0;767.0;-111.0;280770.0;-0.00039534138262634896
NAT;BE;M;Less than 5 years;Y_LT5;2018;844.0;824.0;-20.0;276326.0;-7.237827783125729e-05
NAT;BE;M;Less than 5 years;Y_LT5;2019;807.0;1509.0;702.0;272107.0;0.0025798674786021675
NAT;BE;T;From 10 to 14 years;Y10-14;2010;907.0;858.0;-49.0;564660.0;-8.67778840364113e-05
NAT;BE;T;From 10 to 14 years;Y10-14;2013;1187.0;688.0;-499.0;559015.0;-0.0008926415212471937
NAT;BE;T;From 10 to 14 years;Y10-14;2014;1141.0;777.0;-364.0;557825.0;-0.0006525343969883028
NAT;BE;T;From 10 to 14 years;Y10-14;2015;1275.0;742.0;-533.0;559300.0;-0.0009529769354550331
NAT;BE;T;From 10 to 14 years;Y10-14;2016;1239.0;780.0;-459.0;561698.0;-0.0008171650958344164
NAT;BE;T;From 10 to 14 years;Y10-14;2017;1361.0;765.0;-596.0;568387.0;-0.0010485813363078325
NAT;BE;T;From 10 to 14 years;Y10-14;2018;1284.0;863.0;-421.0;578163.0;-0.0007281683539071161
NAT;BE;T;From 10 to 14 years;Y10-14;2019;1257.0;806.0;-451.0;589471.0;-0.0007650927696188617
NAT;BE;T;From 15 to 19 years;Y15-19;2010;733.0;1025.0;292.0;606193.0;0.0004816947737766685
NAT;BE;T;From 15 to 19 years;Y15-19;2013;1087.0;943.0;-144.0;580571.0;-0.0002480316791572435
NAT;BE;T;From 15 to 19 years;Y15-19;2014;970.0;1002.0;32.0;575467.0;5.5607011349043475e-05
NAT;BE;T;From 15 to 19 years;Y15-19;2015;981.0;1026.0;45.0;573373.0;7.848294216853602e-05
NAT;BE;T;From 15 to 19 years;Y15-19;2016;921.0;964.0;43.0;573684.0;7.495415594647924e-05
NAT;BE;T;From 15 to 19 years;Y15-19;2017;991.0;901.0;-90.0;571594.0;-0.00015745441694629405
NAT;BE;T;From 15 to 19 years;Y15-19;2018;962.0;992.0;30.0;567661.0;5.284844299678858e-05
NAT;BE;T;From 15 to 19 years;Y15-19;2019;969.0;1055.0;86.0;566281.0;0.00015186806550104983
NAT;BE;T;From 20 to 24 years;Y20-24;2010;2086.0;1110.0;-976.0;588233.0;-0.0016592064709052366
NAT;BE;T;From 20 to 24 years;Y20-24;2013;2936.0;995.0;-1941.0;617312.0;-0.0031442771240474832
NAT;BE;T;From 20 to 24 years;Y20-24;2014;2516.0;1154.0;-1362.0;618058.0;-0.002203676677593365
NAT;BE;T;From 20 to 24 years;Y20-24;2015;2499.0;1188.0;-1311.0;611853.0;-0.0021426715240425395
NAT;BE;T;From 20 to 24 years;Y20-24;2016;2477.0;1208.0;-1269.0;602367.0;-0.0021066891114553087
NAT;BE;T;From 20 to 24 years;Y20-24;2017;2353.0;1207.0;-1146.0;592502.0;-0.0019341706863436748
NAT;BE;T;From 20 to 24 years;Y20-24;2018;2719.0;1143.0;-1576.0;584899.0;-0.002694482295233878
NAT;BE;T;From 20 to 24 years;Y20-24;2019;2385.0;1170.0;-1215.0;579551.0;-0.0020964505280812217
NAT;BE;T;From 25 to 29 years;Y25-29;2010;3476.0;1832.0;-1644.0;586471.0;-0.002803207660736848
NAT;BE;T;From 25 to 29 years;Y25-29;2013;4822.0;1376.0;-3446.0;579543.0;-0.005946064399017847
NAT;BE;T;From 25 to 29 years;Y25-29;2014;4467.0;1720.0;-2747.0;584382.0;-0.004700692355342909
NAT;BE;T;From 25 to 29 years;Y25-29;2015;4783.0;1952.0;-2831.0;589920.0;-0.004798955790615677
NAT;BE;T;From 25 to 29 years;Y25-29;2016;4819.0;1879.0;-2940.0;599447.0;-0.004904520332906829
NAT;BE;T;From 25 to 29 years;Y25-29;2017;4861.0;1898.0;-2963.0;606858.0;-0.00488252606046225
NAT;BE;T;From 25 to 29 years;Y25-29;2018;5193.0;1842.0;-3351.0;613188.0;-0.005464881895927513
NAT;BE;T;From 25 to 29 years;Y25-29;2019;4848.0;1899.0;-2949.0;612756.0;-0.004812682372755224
NAT;BE;T;From 30 to 34 years;Y30-34;2010;2926.0;1884.0;-1042.0;586304.0;-0.001777235018011134
NAT;BE;T;From 30 to 34 years;Y30-34;2013;4148.0;1484.0;-2664.0;603600.0;-0.00441351888667992
NAT;BE;T;From 30 to 34 years;Y30-34;2014;3756.0;1820.0;-1936.0;602035.0;-0.0032157598810700376
NAT;BE;T;From 30 to 34 years;Y30-34;2015;3630.0;2002.0;-1628.0;595922.0;-0.0027319011548491245
NAT;BE;T;From 30 to 34 years;Y30-34;2016;3785.0;1979.0;-1806.0;587652.0;-0.0030732474321537237
NAT;BE;T;From 30 to 34 years;Y30-34;2017;3675.0;1916.0;-1759.0;583261.0;-0.0030158025309424082
NAT;BE;T;From 30 to 34 years;Y30-34;2018;3953.0;1983.0;-1970.0;582651.0;-0.0033810977755122707
NAT;BE;T;From 30 to 34 years;Y30-34;2019;3813.0;2014.0;-1799.0;586411.0;-0.0030678142122163464
NAT;BE;T;From 35 to 39 years;Y35-39;2010;2349.0;1818.0;-531.0;640150.0;-0.0008294930875576037
NAT;BE;T;From 35 to 39 years;Y35-39;2013;3281.0;1305.0;-1976.0;600886.0;-0.003288477348448791
NAT;BE;T;From 35 to 39 years;Y35-39;2014;2800.0;1588.0;-1212.0;598248.0;-0.002025915673767401
NAT;BE;T;From 35 to 39 years;Y35-39;2015;2768.0;1745.0;-1023.0;599514.0;-0.0017063821695573415
NAT;BE;T;From 35 to 39 years;Y35-39;2016;2894.0;1657.0;-1237.0;606612.0;-0.0020391947406249796
NAT;BE;T;From 35 to 39 years;Y35-39;2017;2913.0;1744.0;-1169.0;611466.0;-0.001911798857172762
NAT;BE;T;From 35 to 39 years;Y35-39;2018;3042.0;1704.0;-1338.0;613470.0;-0.002181035747469314
NAT;BE;T;From 35 to 39 years;Y35-39;2019;2859.0;1664.0;-1195.0;611418.0;-0.001954473044627407
NAT;BE;T;From 40 to 44 years;Y40-44;2010;1907.0;1582.0;-325.0;691210.0;-0.000470189956742524
NAT;BE;T;From 40 to 44 years;Y40-44;2013;2879.0;1175.0;-1704.0;671450.0;-0.0025377913470846676
NAT;BE;T;From 40 to 44 years;Y40-44;2014;2358.0;1530.0;-828.0;663366.0;-0.001248179737882255
NAT;BE;T;From 40 to 44 years;Y40-44;2015;2292.0;1560.0;-732.0;649808.0;-0.0011264865929628445
NAT;BE;T;From 40 to 44 years;Y40-44;2016;2379.0;1468.0;-911.0;632188.0;-0.0014410270362613653
NAT;BE;T;From 40 to 44 years;Y40-44;2017;2268.0;1480.0;-788.0;617921.0;-0.0012752439227668262
NAT;BE;T;From 40 to 44 years;Y40-44;2018;2355.0;1564.0;-791.0;609640.0;-0.0012974870415327078
NAT;BE;T;From 40 to 44 years;Y40-44;2019;2206.0;1395.0;-811.0;607317.0;-0.0013353816869937775
NAT;BE;T;From 45 to 49 years;Y45-49;2010;1657.0;1378.0;-279.0;735991.0;-0.00037908072245448654
NAT;BE;T;From 45 to 49 years;Y45-49;2013;2253.0;1126.0;-1127.0;723669.0;-0.0015573418234026883
NAT;BE;T;From 45 to 49 years;Y45-49;2014;1999.0;1254.0;-745.0;710732.0;-0.001048215079664346
NAT;BE;T;From 45 to 49 years;Y45-49;2015;2011.0;1366.0;-645.0;694941.0;-0.000928136345387594
NAT;BE;T;From 45 to 49 years;Y45-49;2016;2000.0;1355.0;-645.0;685623.0;-0.0009407502373753506
NAT;BE;T;From 45 to 49 years;Y45-49;2017;1977.0;1414.0;-563.0;679662.0;-0.000828352916596779
NAT;BE;T;From 45 to 49 years;Y45-49;2018;1995.0;1390.0;-605.0;674821.0;-0.0008965340438427375
NAT;BE;T;From 45 to 49 years;Y45-49;2019;1903.0;1264.0;-639.0;666920.0;-0.0009581359083548252
NAT;BE;T;From 5 to 9 years;Y5-9;2010;1288.0;1148.0;-140.0;550523.0;-0.00025430363490717007
NAT;BE;T;From 5 to 9 years;Y5-9;2013;1829.0;876.0;-953.0;569029.0;-0.0016747828318064632
NAT;BE;T;From 5 to 9 years;Y5-9;2014;1769.0;1028.0;-741.0;580276.0;-0.00127697854124589
NAT;BE;T;From 5 to 9 years;Y5-9;2015;1782.0;1008.0;-774.0;586353.0;-0.0013200239446203908
NAT;BE;T;From 5 to 9 years;Y5-9;2016;1790.0;999.0;-791.0;592064.0;-0.0013360042157604583
NAT;BE;T;From 5 to 9 years;Y5-9;2017;1973.0;967.0;-1006.0;593133.0;-0.0016960782826111512
NAT;BE;T;From 5 to 9 years;Y5-9;2018;1834.0;1182.0;-652.0;592991.0;-0.0010995107851552552
NAT;BE;T;From 5 to 9 years;Y5-9;2019;1622.0;1109.0;-513.0;587977.0;-0.0008724831073324297
NAT;BE;T;From 50 to 54 years;Y50-54;2010;1227.0;1044.0;-183.0;698504.0;-0.00026198847823348184
NAT;BE;T;From 50 to 54 years;Y50-54;2013;1878.0;981.0;-897.0;721511.0;-0.0012432242890267784
NAT;BE;T;From 50 to 54 years;Y50-54;2014;1668.0;1127.0;-541.0;727622.0;-0.0007435179255162708
NAT;BE;T;From 50 to 54 years;Y50-54;2015;1686.0;1188.0;-498.0;732234.0;-0.000680110456493416
NAT;BE;T;From 50 to 54 years;Y50-54;2016;1680.0;1171.0;-509.0;733076.0;-0.0006943345573992328
NAT;BE;T;From 50 to 54 years;Y50-54;2017;1832.0;1170.0;-662.0;727903.0;-0.0009094618376349596
NAT;BE;T;From 50 to 54 years;Y50-54;2018;1734.0;1174.0;-560.0;719687.0;-0.0007781160421127518
NAT;BE;T;From 50 to 54 years;Y50-54;2019;1735.0;1049.0;-686.0;707169.0;-0.0009700651470864814
NAT;BE;T;From 55 to 59 years;Y55-59;2010;917.0;779.0;-138.0;631700.0;-0.00021845812885863542
NAT;BE;T;From 55 to 59 years;Y55-59;2013;1445.0;752.0;-693.0;663807.0;-0.0010439781442497594
NAT;BE;T;From 55 to 59 years;Y55-59;2014;1224.0;809.0;-415.0;674936.0;-0.0006148731138952434
NAT;BE;T;From 55 to 59 years;Y55-59;2015;1255.0;865.0;-390.0;686374.0;-0.0005682033410356453
NAT;BE;T;From 55 to 59 years;Y55-59;2016;1347.0;840.0;-507.0;694307.0;-0.0007302245260381935
NAT;BE;T;From 55 to 59 years;Y55-59;2017;1324.0;893.0;-431.0;702968.0;-0.0006131146794733189
NAT;BE;T;From 55 to 59 years;Y55-59;2018;1435.0;926.0;-509.0;709119.0;-0.0007177920772113003
NAT;BE;T;From 55 to 59 years;Y55-59;2019;1452.0;893.0;-559.0;715400.0;-0.0007813810455689125
NAT;BE;T;From 60 to 64 years;Y60-64;2010;863.0;563.0;-300.0;583080.0;-0.0005145091582630171
NAT;BE;T;From 60 to 64 years;Y60-64;2013;1275.0;513.0;-762.0;600297.0;-0.0012693716610277911
NAT;BE;T;From 60 to 64 years;Y60-64;2014;1214.0;560.0;-654.0;603482.0;-0.0010837108646156804
NAT;BE;T;From 60 to 64 years;Y60-64;2015;1210.0;607.0;-603.0;610784.0;-0.000987255723791062
NAT;BE;T;From 60 to 64 years;Y60-64;2016;1338.0;628.0;-710.0;619861.0;-0.0011454180856675933
NAT;BE;T;From 60 to 64 years;Y60-64;2017;1426.0;599.0;-827.0;631034.0;-0.0013105474506920388
NAT;BE;T;From 60 to 64 years;Y60-64;2018;1466.0;638.0;-828.0;640631.0;-0.0012924756997397878
NAT;BE;T;From 60 to 64 years;Y60-64;2019;1593.0;603.0;-990.0;651655.0;-0.0015192087837889682
NAT;BE;T;From 65 to 69 years;Y65-69;2010;497.0;333.0;-164.0;430585.0;-0.00038087717872197126
NAT;BE;T;From 65 to 69 years;Y65-69;2013;1103.0;420.0;-683.0;516030.0;-0.001323566459314381
NAT;BE;T;From 65 to 69 years;Y65-69;2014;1073.0;390.0;-683.0;537290.0;-0.0012711943270859313
NAT;BE;T;From 65 to 69 years;Y65-69;2015;1084.0;475.0;-609.0;552458.0;-0.0011023462417052519
NAT;BE;T;From 65 to 69 years;Y65-69;2016;1177.0;441.0;-736.0;567624.0;-0.0012966329823967978
NAT;BE;T;From 65 to 69 years;Y65-69;2017;1306.0;448.0;-858.0;565287.0;-0.0015178130754820117
NAT;BE;T;From 65 to 69 years;Y65-69;2018;1342.0;433.0;-909.0;568434.0;-0.0015991302420333758
NAT;BE;T;From 65 to 69 years;Y65-69;2019;1406.0;472.0;-934.0;571418.0;-0.001634530238809418
NAT;BE;T;From 70 to 74 years;Y70-74;2010;262.0;195.0;-67.0;423342.0;-0.00015826447647528477
NAT;BE;T;From 70 to 74 years;Y70-74;2013;388.0;194.0;-194.0;393570.0;-0.0004929237492695074
NAT;BE;T;From 70 to 74 years;Y70-74;2014;399.0;180.0;-219.0;392248.0;-0.0005583202463747425
NAT;BE;T;From 70 to 74 years;Y70-74;2015;441.0;232.0;-209.0;397650.0;-0.0005255878284923928
NAT;BE;T;From 70 to 74 years;Y70-74;2016;518.0;260.0;-258.0;410267.0;-0.0006288587675830617
NAT;BE;T;From 70 to 74 years;Y70-74;2017;578.0;282.0;-296.0;447301.0;-0.0006617467879571027
NAT;BE;T;From 70 to 74 years;Y70-74;2018;584.0;306.0;-278.0;476628.0;-0.0005832640969477245
NAT;BE;T;From 70 to 74 years;Y70-74;2019;577.0;304.0;-273.0;496894.0;-0.0005494129532656864
NAT;BE;T;From 75 to 79 years;Y75-79;2010;148.0;153.0;5.0;384392.0;1.3007554787820767e-05
NAT;BE;T;From 75 to 79 years;Y75-79;2013;249.0;139.0;-110.0;369610.0;-0.0002976109953735018
NAT;BE;T;From 75 to 79 years;Y75-79;2014;253.0;130.0;-123.0;371890.0;-0.0003307429616284385
NAT;BE;T;From 75 to 79 years;Y75-79;2015;234.0;157.0;-77.0;372828.0;-0.00020652955250142157
NAT;BE;T;From 75 to 79 years;Y75-79;2016;229.0;142.0;-87.0;367689.0;-0.00023661300718813997
NAT;BE;T;From 75 to 79 years;Y75-79;2017;259.0;158.0;-101.0;354654.0;-0.0002847846069690459
NAT;BE;T;From 75 to 79 years;Y75-79;2018;243.0;175.0;-68.0;346926.0;-0.00019600721767754507
NAT;BE;T;From 75 to 79 years;Y75-79;2019;267.0;170.0;-97.0;346609.0;-0.0002798542449849831
NAT;BE;T;From 80 to 84 years;Y80-84;2010;114.0;97.0;-17.0;282378.0;-6.020299031794262e-05
NAT;BE;T;From 80 to 84 years;Y80-84;2013;170.0;102.0;-68.0;301911.0;-0.0002252319392138743
NAT;BE;T;From 80 to 84 years;Y80-84;2014;135.0;114.0;-21.0;303858.0;-6.911122958750468e-05
NAT;BE;T;From 80 to 84 years;Y80-84;2015;138.0;118.0;-20.0;305605.0;-6.544395543266635e-05
NAT;BE;T;From 80 to 84 years;Y80-84;2016;151.0;107.0;-44.0;301731.0;-0.00014582525494563037
NAT;BE;T;From 80 to 84 years;Y80-84;2017;141.0;127.0;-14.0;299030.0;-4.681804501220613e-05
NAT;BE;T;From 80 to 84 years;Y80-84;2018;156.0;102.0;-54.0;298095.0;-0.0001811503044331505
NAT;BE;T;From 80 to 84 years;Y80-84;2019;169.0;135.0;-34.0;301165.0;-0.00011289492470904654
NAT;BE;T;From 85 to 89 years;Y85-89;2014;83.0;69.0;-14.0;179541.0;-7.797661815407066e-05
NAT;BE;T;From 85 to 89 years;Y85-89;2015;97.0;56.0;-41.0;183819.0;-0.00022304549584101753
NAT;BE;T;From 85 to 89 years;Y85-89;2016;78.0;64.0;-14.0;189822.0;-7.375330572852462e-05
NAT;BE;T;From 85 to 89 years;Y85-89;2017;107.0;61.0;-46.0;196358.0;-0.00023426598356063923
NAT;BE;T;From 85 to 89 years;Y85-89;2018;90.0;65.0;-25.0;201850.0;-0.00012385434728758978
NAT;BE;T;From 85 to 89 years;Y85-89;2019;99.0;65.0;-34.0;204500.0;-0.00016625916870415647
NAT;BE;T;From 90 to 94 years;Y90-94;2014;34.0;22.0;-12.0;72511.0;-0.00016549213222821364
NAT;BE;T;From 90 to 94 years;Y90-94;2015;34.0;20.0;-14.0;77549.0;-0.0001805310190976028
NAT;BE;T;From 90 to 94 years;Y90-94;2016;50.0;27.0;-23.0;79354.0;-0.0002898404617284573
NAT;BE;T;From 90 to 94 years;Y90-94;2017;40.0;25.0;-15.0;81583.0;-0.00018386183396050648
NAT;BE;T;From 90 to 94 years;Y90-94;2018;43.0;25.0;-18.0;83333.0;-0.000216000864003456
NAT;BE;T;From 90 to 94 years;Y90-94;2019;50.0;26.0;-24.0;85524.0;-0.0002806229830223095
NAT;BE;T;From 95 to 99 years;Y95-99;2014;5.0;2.0;-3.0;10308.0;-0.0002910360884749709
NAT;BE;T;From 95 to 99 years;Y95-99;2015;13.0;9.0;-4.0;11514.0;-0.0003474031613687685
NAT;BE;T;From 95 to 99 years;Y95-99;2016;7.0;2.0;-5.0;14108.0;-0.0003544088460447973
NAT;BE;T;From 95 to 99 years;Y95-99;2017;13.0;3.0;-10.0;16568.0;-0.0006035731530661516
NAT;BE;T;From 95 to 99 years;Y95-99;2018;9.0;6.0;-3.0;18499.0;-0.00016217092815827883
NAT;BE;T;From 95 to 99 years;Y95-99;2019;9.0;5.0;-4.0;20091.0;-0.00019909412174605546
NAT;BE;T;100 years or over;Y_GE100;2013;2.0;0.0;-2.0;219.0;-0.0091324200913242
NAT;BE;T;100 years or over;Y_GE100;2014;0.0;0.0;0.0;1804.0;0.0
NAT;BE;T;100 years or over;Y_GE100;2015;1.0;1.0;0.0;1911.0;0.0
NAT;BE;T;100 years or over;Y_GE100;2016;2.0;1.0;-1.0;1773.0;-0.0005640157924421884
NAT;BE;T;100 years or over;Y_GE100;2017;1.0;0.0;-1.0;1676.0;-0.0005966587112171838
NAT;BE;T;100 years or over;Y_GE100;2018;2.0;0.0;-2.0;1534.0;-0.001303780964797914
NAT;BE;T;100 years or over;Y_GE100;2019;2.0;0.0;-2.0;1406.0;-0.001422475106685633
NAT;BE;T;Less than 5 years;Y_LT5;2010;1154.0;2710.0;1556.0;573480.0;0.0027132593987584572
NAT;BE;T;Less than 5 years;Y_LT5;2013;1915.0;1403.0;-512.0;578785.0;-0.0008846117297442055
NAT;BE;T;Less than 5 years;Y_LT5;2014;1796.0;1537.0;-259.0;573802.0;-0.0004513752130525861
NAT;BE;T;Less than 5 years;Y_LT5;2015;1735.0;1547.0;-188.0;566661.0;-0.0003317680235625886
NAT;BE;T;Less than 5 years;Y_LT5;2016;1810.0;1643.0;-167.0;556927.0;-0.0002998597661812051
NAT;BE;T;Less than 5 years;Y_LT5;2017;1709.0;1478.0;-231.0;548806.0;-0.0004209137655200563
NAT;BE;T;Less than 5 years;Y_LT5;2018;1704.0;1684.0;-20.0;539937.0;-3.70413585288654e-05
NAT;BE;T;Less than 5 years;Y_LT5;2019;1566.0;2912.0;1346.0;531836.0;0.002530855376469438
NAT;BG;F;From 10 to 14 years;Y10-14;2013;253.0;42.0;-211.0;151583.0;-0.0013919766728458995
NAT;BG;F;From 10 to 14 years;Y10-14;2014;362.0;49.0;-313.0;150756.0;-0.0020762026055347713
NAT;BG;F;From 10 to 14 years;Y10-14;2015;377.0;86.0;-291.0;147796.0;-0.001968930146959322
NAT;BG;F;From 10 to 14 years;Y10-14;2016;434.0;102.0;-332.0;145008.0;-0.002289528853580492
NAT;BG;F;From 10 to 14 years;Y10-14;2017;418.0;174.0;-244.0;145337.0;-0.001678856726091773
